sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
KUUR_ZH00000144,Entyvio,52,,0.18,APPROVED,EQUAL,Louise,1639991120134,37204202,Vedolizumab therapy,Procedure,MAPS_TO,,Louise,1639991115991,
KUUR_0000001626,*ST CANOPY-2 Canakinumab/Placebo + Docetaxel Q3W,16,,0.29,UNCHECKED,UNREVIEWED,,0,35804162,Docetaxel monotherapy,Regimen,MAPS_TO,,<auto>,1639989135917,
KUUR_0000001668,*ST SPLENDOUR Denosumab SC,1,,0.34,APPROVED,EQUAL,Louise,1639991246095,35804178,Denosumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989136064,
KUUR_0000001963,*ST GO41767 Atezolizumab-Tiragolumab-Carboplatine-Etoposide vanaf C2,3,,0.45,UNCHECKED,UNREVIEWED,,0,35806941,Carboplatin and Etoposide (CE) and Atezolizumab,Regimen,MAPS_TO,,<auto>,1639989136080,
KUUR_0000001346,*Cisplatine Weekly - Ambulant + Emend IV,7,,0.33,UNCHECKED,UNREVIEWED,,0,35803573,Cisplatin monotherapy,Regimen,MAPS_TO,Emend is een anti-emeticum (tegen misselijkheid en braken). dus enkel controle van cisplatine-neveneffect: Ev. custom concept. maar Emend behandelt kanker niet. ,Louise,1639991867425,
KUUR_0000001271,*Docetaxel-FLOT,6,,0.53,APPROVED,EQUAL,Louise,1639990243327,35805341,FLOT,Regimen,MAPS_TO,,Louise,1639990240768,
KUUR_0000001650,*Pemetrexed MNP = Alimta,7,,0.31,APPROVED,EQUAL,Louise,1639990851212,35804168,Pemetrexed monotherapy,Regimen,MAPS_TO,,Louise,1639990847728,
KUUR_0000001470,*ST ELEVATION   PDR001-Cisplatine-Gemcitabine,3,,0.34,APPROVED,EQUAL,Louise,1639994440176,35803575,Cisplatin and Gemcitabine (GC),Regimen,MAPS_TO,,<auto>,1639989136347,
KUUR_0000002161,*ST INTRAPID-LUNG-005  M7824/Durvalumab,6,,0.18,FLAGGED,EQUAL,Louise,1639995655267,35804164,Durvalumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989136485,
KUUR_0000001656,*Durvalumab 10 mg/kg,443,,0.36,APPROVED,EQUAL,Louise,1639990291373,35804164,Durvalumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989136496,
KUUR_ZH00000480,*Carboplatine-Gemcitabine - Dag 1-8,226,,0.52,APPROVED,EQUAL,Louise,1639989724413,35804156,Carboplatin and Gemcitabine (GCb),Regimen,MAPS_TO,,<auto>,1639989136529,
KUUR_0000001953,*ST 20190009 Docetaxel Q3W,6,,0.39,APPROVED,EQUAL,Louise,1639990914716,35804162,Docetaxel monotherapy,Regimen,MAPS_TO,,<auto>,1639989136573,
KUUR_ZH00000415,*TCF Modified - Opname,7,,0.34,APPROVED,EQUAL,Louise,1639991237891,35805364,DCF,Regimen,MAPS_TO,,<auto>,1639989136652,
KUUR_ZH00000147,Entyvio - Opstartfase,1,,0.22,APPROVED,EQUAL,Louise,1639991120134,37204202,Vedolizumab therapy,Procedure,MAPS_TO,,Louise,1639991115991,
KUUR_0000002304,*ST CA209-77T Nivolumab/Placebo -  Carboplatine AUC5 - Paclitaxel,4,,0.34,UNCHECKED,UNREVIEWED,,0,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989136785,
KUUR_ZH00000501,*VAC,86,,0.28,APPROVED,EQUAL,Louise,1639991225977,35806944,CAV,Regimen,MAPS_TO,,Louise,1639991225030,
KUUR_0000002024,*Carboplatine-Paclitaxel Q3W,11,,0.54,APPROVED,EQUAL,Louise,1639989729749,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989136927,
KUUR_0000002160,*ST INTRAPID-LUNG-005 M7824/Placebo - Cisplatine - Pemetrexed,2,,0.35,FLAGGED,EQUAL,Louise,1639995655267,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989136965,
KUUR_0000002049,*Durvalumab 1500 mg Maintenance,126,,0.37,APPROVED,EQUAL,Louise,1639990291373,35804164,Durvalumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989136977,
KUUR_0000001958,*ST CA209-77T Nivolumab/Placebo - Cisplatine - Pemetrexed,4,,0.37,UNCHECKED,UNREVIEWED,,0,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989137437,
KUUR_ZH00001049,*Durvalumab MNP 10 mg/kg,235,,0.37,APPROVED,EQUAL,Louise,1639990300684,35804164,Durvalumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989137437,
KUUR_ZH00000069,*Carboplatine-Paclitaxel Weekly,11,,0.64,APPROVED,EQUAL,Louise,1639989766213,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,Louise,1639989765133,
KUUR_ZH00000075,*Carboplatine Q4W,1,,0.33,APPROVED,EQUAL,Louise,1639989810276,35804537,Carboplatin monotherapy,Regimen,MAPS_TO,,Louise,1639989806613,
KUUR_ZH00001016,*ST ARCTIC MEDI4736 Q2W,5,,0.04,UNCHECKED,UNREVIEWED,,0,32944,Metastatic Disease,Episode,MAPS_TO,,<auto>,1639989137586,
KUUR_0000001244,*Vectibix - Cyclus 1,3,,0.21,APPROVED,EQUAL,Louise,1639991214003,35804800,Panitumumab monotherapy,Regimen,MAPS_TO,,Louise,1639991211021,
KUUR_0000001362,*ST ELEVATION  PDR-001 Maintenance,9,,0.22,FLAGGED,EQUAL,Louise,1639995269494,0,Unmapped,,MAPS_TO,,,0,
KUUR_ZH00000068,*Carboplatine-Paclitaxel-Q3W >70j,6,,0.37,APPROVED,EQUAL,Louise,1639989731381,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989137901,
KUUR_ZH00001064,*ST CA209-9LA Carboplatine-Paclitaxel,4,,0.46,APPROVED,EQUAL,Louise,1639994268721,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989137907,
KUUR_0000002050,*Durvalumab-Carboplatine - Etoposide,26,,0.59,APPROVED,EQUAL,Louise,1639990298803,42542396,"Carboplatin, Etoposide, Durvalumab",Regimen,MAPS_TO,,<auto>,1639989137944,
KUUR_ZH00001034,Ganciclovir = Cymevene 5 mg/kg 2/d,5,,0.23,UNCHECKED,UNREVIEWED,,0,35804377,Cytarabine and Methotrexate (CYM),Regimen,MAPS_TO,,<auto>,1639989137985,
KUUR_0000001700,*Carboplatine Q4W  - Paclitaxel 80 3/4W,6,,0.39,APPROVED,EQUAL,Louise,1639989821021,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989137987,
KUUR_0000001233,*ST CA209-227 Nivolumab Maintenance (ARM H),24,,0.32,APPROVED,EQUAL,Louise,1639990918153,35803677,Nivolumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989138038,
KUUR_0000001232,*ST ELEVATION  PDR-001-Carboplatine-Paclitaxel,4,,0.41,APPROVED,EQUAL,Louise,1639994438040,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989138153,
KUUR_ZH00000478,*Carboplatine-Pemetrexed,146,,0.65,APPROVED,EQUAL,Louise,1639989772773,35806172,Carboplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989138305,
KUUR_ZH00001066,*ST CA209-9LA Cisplatine-Pemetrexed,8,,0.44,APPROVED,EQUAL,Louise,1639994260401,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989138386,
KUUR_0000001245,*Vectibix - vanaf 2e Cyclus,44,,0.17,APPROVED,EQUAL,Louise,1639991214003,35804800,Panitumumab monotherapy,Regimen,MAPS_TO,,Louise,1639991211021,
KUUR_ZH00000044,*Carboplatine Weekly-Paclitaxel Weekly,19,,0.63,APPROVED,EQUAL,Louise,1639989859277,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,Louise,1639989858486,
KUUR_0000001714,*Epirubicine blaasspoeling Eenmalig,13,,0.38,APPROVED,EQUAL,Louise,1639990309137,35804228,Epirubicin monotherapy,Regimen,MAPS_TO,,<auto>,1639989138620,
KUUR_0000001960,*ST CA209-77T  Nivolumab/Placebo 480 mg Q4W,13,,0.22,UNCHECKED,UNREVIEWED,,0,35803590,Placebo,Regimen,MAPS_TO,,<auto>,1639989138649,
KUUR_ZH00000247,*Vinorelbine - 2/3W,8,,0.42,APPROVED,EQUAL,Louise,1639991159184,35804241,Vinorelbine monotherapy,Regimen,MAPS_TO,,<auto>,1639989138669,
KUUR_ZH00001067,*ST CA209-9LA Nivolumab + Ipilimumab,63,,0.42,APPROVED,EQUAL,Louise,1639994242766,35804435,Ipilimumab and Nivolumab,Regimen,MAPS_TO,,<auto>,1639989138775,
KUUR_0000001580,*ST ELEVATION Canakinumab PDR001 Cisplatine Pemetrexed,8,,0.43,UNCHECKED,UNREVIEWED,,0,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989138778,
KUUR_ZH00000912,*Carboplatine-Docetaxel,6,,0.63,APPROVED,EQUAL,Louise,1639992373071,35803571,Carboplatin and Docetaxel,Regimen,MAPS_TO,,<auto>,1639989138874,
KUUR_0000001512,*Cisplatine-Etoposide -atezolizumab vanaf C2 (Opname),11,,0.41,UNCHECKED,UNREVIEWED,,0,35806941,Carboplatin and Etoposide (CE) and Atezolizumab,Regimen,MAPS_TO,,<auto>,1639989138886,
KUUR_ZH00000914,*Vinorelbine - 2/3W,16,,0.42,APPROVED,EQUAL,Louise,1639991159184,35804241,Vinorelbine monotherapy,Regimen,MAPS_TO,,<auto>,1639989139071,
KUUR_ZH00000607,*DHAP-R - 1e cyclus,1,,0.33,APPROVED,EQUAL,Louise,1639990225115,35805058,R-DHAP,Regimen,MAPS_TO,,Louise,1639990221337,
KUUR_0000001959,*ST CA209-77T Nivolumab/Placebo -  Carboplatine - Paclitaxel,4,,0.36,UNCHECKED,UNREVIEWED,,0,35803572,Carboplatin and Paclitaxel (CP),Regimen,MAPS_TO,,<auto>,1639989139123,
KUUR_ZH00000593,*daEpoch-R - Cyclus 1,1,,0.38,APPROVED,EQUAL,Louise,1639990158628,35804378,DA-R-EPOCH,Regimen,MAPS_TO,,<auto>,1639989139124,
KUUR_0000001581,*ST ELEVATION Canakinumab-PDR001-Pemetrexed maintenance,7,,0.28,UNCHECKED,UNREVIEWED,,0,35806410,Pemetrexed and Bevacizumab,Regimen,MAPS_TO,,<auto>,1639989139295,
KUUR_0000001717,*Atezolizumab MNP - vanaf 2e Cyclus,13,,0.44,APPROVED,EQUAL,Louise,1639989473141,35804138,Atezolizumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989139305,
KUUR_0000001680,*ST ORION Durvalumab 1500 mg maintenance + Olaparib/Placebo,12,,0.30,UNCHECKED,UNREVIEWED,,0,35803590,Placebo,Regimen,MAPS_TO,,<auto>,1639989139385,
KUUR_ZH00000594,*daEpoch-R - Cyclus 2,1,,0.38,APPROVED,EQUAL,Louise,1639990158628,35804378,DA-R-EPOCH,Regimen,MAPS_TO,,<auto>,1639989139559,
KUUR_ZH00000486,*Cisplatine-Etoposide Concurrent (Opname),236,,0.38,APPROVED,EQUAL,Louise,1639989978274,35805329,Cisplatin and Etoposide (EP),Regimen,MAPS_TO,,<auto>,1639989139594,
KUUR_ZH00000608,*DHAP-R - vanaf 2e cyclus,3,,0.32,APPROVED,EQUAL,Louise,1639990225115,35805058,R-DHAP,Regimen,MAPS_TO,,Louise,1639990221337,
KUUR_0000001721,*Pembrolizumab d1-Carboplatine Q4W-Paclitaxel d1-8-15 Q4W,8,,0.46,APPROVED,EQUAL,Louise,1639990812953,35806415,Carboplatin and Paclitaxel (CP) and Pembrolizumab,Regimen,MAPS_TO,,<auto>,1639989139604,
KUUR_ZH00000529,*ST GO29438 Atezolizumab-Pemetrexed = Alimta Maintenance,30,,0.38,UNCHECKED,UNREVIEWED,,0,35804321,nab-Paclitaxel and Atezolizumab,Regimen,MAPS_TO,,<auto>,1639989139699,
KUUR_0000001713,*Atezolizumab-Bevacizumab-Carboplatine-Paclitaxel Q3W - Cyclus 1,4,,0.54,APPROVED,EQUAL,Louise,1639989446094,35806407,ABCP,Regimen,MAPS_TO,,Louise,1639989445662,
KUUR_0000001676,*ST ORION Durvalumab-Carboplatine-Gemcitabine - Dag 1-8,4,,0.44,UNCHECKED,UNREVIEWED,,0,35804156,Carboplatin and Gemcitabine (GCb),Regimen,MAPS_TO,,<auto>,1639989139808,
KUUR_ZH00000097,*Cisplatine-Gemcitabine (Ambulant),6,,0.52,APPROVED,EQUAL,Louise,1639989990683,35803575,Cisplatin and Gemcitabine (GC),Regimen,MAPS_TO,,<auto>,1639989139957,
KUUR_ZH00000595,*daEpoch-R - Cyclus 3-4,2,,0.35,APPROVED,EQUAL,Louise,1639990158628,35804378,DA-R-EPOCH,Regimen,MAPS_TO,,<auto>,1639989139960,
KUUR_ZH00000969,*Lartruvo onderhoud Q3W,6,,0.06,UNCHECKED,UNREVIEWED,,0,35805915,RhIG monotherapy,Regimen,MAPS_TO,,<auto>,1639989140006,
KUUR_ZH00000508,*De Gramont-Vectibix - vanaf 2e keer,11,,0.14,UNCHECKED,UNREVIEWED,,0,35804758,mFOLFOX6,Regimen,MAPS_TO,,<auto>,1639989140083,
KUUR_0000001608,*Pembrolizumab d1-Carboplatine d1-8-15-Paclitaxel d1-8-15 Q4W,8,,0.48,APPROVED,EQUAL,Louise,1639990812953,35806415,Carboplatin and Paclitaxel (CP) and Pembrolizumab,Regimen,MAPS_TO,,<auto>,1639989140139,
KUUR_0000001715,*Atezolizumab-Bevacizumab-Carboplatine-Paclitaxel Q3W - vanaf Cyclus 2,25,,0.53,APPROVED,EQUAL,Louise,1639989462871,35806407,ABCP,Regimen,MAPS_TO,,<auto>,1639989140155,
KUUR_0000001238,*Folfox-Trastuzumab - 1e cyclus,1,,0.40,UNCHECKED,UNREVIEWED,,0,35804305,Trastuzumab and ET,Regimen,MAPS_TO,Custom concept nodig zoals FOLFOX4 and Cetuximab (35804793) ,<auto>,1639989140181,
KUUR_0000001677,*ST ORION Durvalumab-Cisplatine-Gemcitabine,6,,0.47,UNCHECKED,UNREVIEWED,,0,35803575,Cisplatin and Gemcitabine (GC),Regimen,MAPS_TO,,<auto>,1639989140264,
KUUR_ZH00000099,*Cisplatine-Gemcitabine (Opname),12,,0.48,APPROVED,EQUAL,Louise,1639989990683,35803575,Cisplatin and Gemcitabine (GC),Regimen,MAPS_TO,,<auto>,1639989140309,
KUUR_0000001427,*daEpoch-R - Cyclus 5-6,2,,0.34,APPROVED,EQUAL,Louise,1639990158628,35804378,DA-R-EPOCH,Regimen,MAPS_TO,,<auto>,1639989140428,
KUUR_ZH00000602,*Decitabine,19,,0.41,APPROVED,EQUAL,Louise,1639990175662,35803471,Decitabine monotherapy,Regimen,MAPS_TO,,Louise,1639990174928,
KUUR_0000001461,*Pembrolizumab-Carboplatine-Gemcitabine - Dag 1-8,11,,0.46,APPROVED,EQUAL,Louise,1639994169323,905657,Carboplatin and Gemcitabine (GCb) and Pembrolizumab,Regimen,MAPS_TO,,Louise,1639994166407,
KUUR_0000001431,*Avelumab C1 - C4,4,,0.29,APPROVED,EQUAL,Louise,1639989619917,35804159,Avelumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989140555,
KUUR_0000001236,*Folfox-Trastuzumab - vanaf 2e keer,11,,0.39,UNCHECKED,UNREVIEWED,,0,35804305,Trastuzumab and ET,Regimen,MAPS_TO,,<auto>,1639989140584,
KUUR_ZH00000968,*Lartruvo-Adriamycine 75 - Q3W - vanaf C2,4,,0.21,APPROVED,EQUAL,Louise,1639990466930,35806967,Doxorubicin and Olaratumab,Regimen,MAPS_TO,,Louise,1639990465528,
KUUR_ZH00000483,*Cisplatine-Gemcitabine (Opname),195,,0.48,APPROVED,EQUAL,Louise,1639989990683,35803575,Cisplatin and Gemcitabine (GC),Regimen,MAPS_TO,,<auto>,1639989140711,
KUUR_0000001678,*ST ORION Durvalumab-Pemetrexed-Carboplatine,4,,0.50,UNCHECKED,UNREVIEWED,,0,35806172,Carboplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989140719,
KUUR_0000001817,*Denosumab (Xgeva) 120 mg SC Q4W,42,,0.21,APPROVED,EQUAL,Louise,1639990204421,35804178,Denosumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989140800,
KUUR_0000001428,Rituximab Wegener - 1e keer,1,,0.38,APPROVED,EQUAL,Louise,1639991012851,35803432,Rituximab monotherapy,Regimen,MAPS_TO,,<auto>,1639989140805,
KUUR_0000001607,*Pembrolizumab-Carboplatine-Paclitaxel Q3W,127,,0.61,APPROVED,EQUAL,Louise,1639990771184,35806415,Carboplatin and Paclitaxel (CP) and Pembrolizumab,Regimen,MAPS_TO,,Louise,1639990763626,
KUUR_ZH00000180,*Gemcitabine 2/3W,28,,0.38,APPROVED,EQUAL,Louise,1639990390168,35804135,Gemcitabine monotherapy,Regimen,MAPS_TO,,Louise,1639990387130,
KUUR_ZH00000479,*Carboplatine - Etoposide,261,,0.63,APPROVED,EQUAL,Louise,1639989698692,35806400,Carboplatin and Etoposide (CE),Regimen,MAPS_TO,,<auto>,1639989141027,
KUUR_ZH00000680,*Mini-Haplo,1,,0.24,UNCHECKED,UNREVIEWED,,0,2002364,Allogeneic hematopoietic stem cell transpant without purging,Procedure,MAPS_TO,"Dichtste match. Je verlies: 1) haplo-identieke donor; 2) """"mini"""", wat volgens mij betekent dat het niet-myeloablatief is. Alternatief is custom concept.",Louise,1639990563830,
KUUR_0000001779,*Cisplatine-5-FU-Pembrolizumab Q4W,4,,0.39,APPROVED,EQUAL,Louise,1639989895550,912138,Cisplatin and Fluorouracil (CF) and Pembrolizumab,Regimen,MAPS_TO,,Louise,1639989894798,
KUUR_0000001679,*ST ORION Durvalumab-Pemetrexed-Cisplatine,18,,0.48,UNCHECKED,UNREVIEWED,,0,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989141212,
KUUR_0000001766,*Cisplatine-Pemetrexed (Ambulant),4,,0.54,APPROVED,EQUAL,Louise,1639989990683,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989141230,
KUUR_0000001510,Rituximab stalen  500 mg QW ged 4 weken,1,,0.29,APPROVED,EQUAL,Louise,1639991012851,35803432,Rituximab monotherapy,Regimen,MAPS_TO,,<auto>,1639989141231,
KUUR_ZH00000913,*Gemcitabine 3/4W,6,,0.37,APPROVED,EQUAL,Louise,1639990390168,35804135,Gemcitabine monotherapy,Regimen,MAPS_TO,,Louise,1639990387130,
KUUR_0000002073,*Pembrolizumab-Carboplatine-Paclitaxel Q3W - Dialyse,4,,0.56,APPROVED,EQUAL,Louise,1639990771184,35806415,Carboplatin and Paclitaxel (CP) and Pembrolizumab,Regimen,MAPS_TO,,Louise,1639990763626,
KUUR_ZH00001038,*Atezolizumab - 1e Cyclus,45,,0.46,APPROVED,EQUAL,Louise,1639989410806,35804138,Atezolizumab monotherapy,Regimen,MAPS_TO,,<auto>,1639989141531,
KUUR_ZH00000915,*Cisplatine-Docetaxel,6,,0.60,APPROVED,EQUAL,Louise,1639989910038,35803574,Cisplatin and Docetaxel (DC),Regimen,MAPS_TO,,<auto>,1639989141559,
KUUR_ZH00001017,*ST JFCU - Necitumumab,20,,0.27,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 35806417,,0,
KUUR_ZH00000481,*Cisplatine-Pemetrexed (Opname),214,,0.50,APPROVED,EQUAL,Louise,1639989990683,35806173,Cisplatin and Pemetrexed,Regimen,MAPS_TO,,<auto>,1639989141819,
KUUR_0000001532,*Mitomycine 40 mg blaasspoeling Eenmalig,4,,0.21,APPROVED,EQUAL,Louise,1639990596081,35804136,Mitomycin monotherapy,Regimen,MAPS_TO,,Louise,1639990592858,
KUUR_ZH00000490,*Pembrolizumab 2 mg/kg,175,,0.56,APPROVED,EQUAL,Louise,1639990658274,35803678,Pembrolizumab monotherapy,Regimen,MAPS_TO,,Louise,1639990654985,
KUUR_ZH00001213,SMOFKABIVEN 12 + Vitalipid + Soluvit + Addaven over 24 u,7,,0.21,APPROVED,EQUAL,Louise,1639991005761,0,Unmapped,,MAPS_TO,,,0,
KUUR_0000001696,*Atezolizumab - Paclitaxel - 1e Cyclus,1,,0.51,UNCHECKED,UNREVIEWED,,0,35804321,nab-Paclitaxel and Atezolizumab,Regimen,MAPS_TO,"nab-Paclitaxel ipv Paclitaxel; 'nab' = nanoparticle albumine-bound; verschil is albumine-binding ipv solvent, wd minder nevenwerkingen. nab-P merk = Abraxane, dus ev eens checken dan is dit juist, anders custom concept nodig",<auto>,1639989141963,
KUUR_0000001284,*Hoge Dosis MTX <70j - DLBCL,2,,0.17,APPROVED,EQUAL,Louise,1639990417002,35804095,Methotrexate monotherapy,Regimen,MAPS_TO,,Louise,1639990416016,
KUUR_ZH00000482,*Cisplatine-Etoposide (Opname),97,,0.41,APPROVED,EQUAL,Louise,1639989933574,35805329,Cisplatin and Etoposide (EP),Regimen,MAPS_TO,,<auto>,1639989142255,
KUUR_ZH00000484,*Cisplatine-Vinorelbine (Opname),168,,0.47,APPROVED,EQUAL,Louise,1639990022198,35804260,Cisplatin and Vinorelbine,Regimen,MAPS_TO,,<auto>,1639989142355,
KUUR_ZH00000491,*Pembrolizumab 200 mg,3282,,0.64,APPROVED,EQUAL,Louise,1639990658274,35803678,Pembrolizumab monotherapy,Regimen,MAPS_TO,,Louise,1639990654985,
