sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
EPD_CLSN161525004,History of - pneumonia. H/O: pneumonia. History of - pneumonia (situation). History of - pneumonia (context-dependent category). History of pneumonia. History of pneumonia (situation),6,,1.0,APPROVED,EQUAL,etl,1676565347976,255848,Pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000037888,History of spinal surgery (situation). status na operatie wervelkolom,4,,1.0,APPROVED,EQUAL,etl,1676565347976,4311038,Operative procedure on spinal structure,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000037743,status na amputatie voet. History of amputation of foot (situation),4,,1.0,APPROVED,EQUAL,etl,1676565347976,4108565,Amputation of the foot,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000037741,History of amputation of finger (situation). status na amputatie vinger,4,,1.0,APPROVED,EQUAL,etl,1676565347976,4297321,"Amputation of finger, except thumb",Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLSN136611000119100,History of sepsis. History of sepsis (situation),2,,1.0,APPROVED,EQUAL,etl,1676565347976,4000938,Bacterial sepsis,Condition,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000037898,status na cervicale spondylodese. History of cervical spine fusion (situation),2,,1.0,APPROVED,EQUAL,etl,1676565347976,4217181,Cervical arthrodesis,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000037907,status na artrodese. History of arthrodesis (situation),2,,1.0,APPROVED,EQUAL,etl,1676565347976,4024267,Arthrodesis,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000037956,History of arthrodesis of ankle (situation). status na artrodese enkel,2,,1.0,APPROVED,EQUAL,etl,1676565347976,4270051,Arthrodesis of ankle,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000053332,status na nierdonatie. History of kidney donation (situation),2,,1.0,APPROVED,EQUAL,etl,1676565347976,4019661,Live donor nephrectomy,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000013407,History of islet cell transplant (situation). status na eilandceltransplantatie,2,,1.0,APPROVED,EQUAL,etl,1676565347976,4027241,Islet cell transplant,Procedure,MAPS_TO,AUTO MAPPED,etl,1676565347976,
EPD_CLDT0000035958,laparoscopische sterilisatie van vrouw. Laparoscopic female sterilization (procedure),122,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545784513,4036943,Laparoscopic sterilization,Procedure,MAPS_TO,,Stijn Dupulthys,1676545783499,
EPD_CLDT0000037887,status na operatie tumor cerebri,25,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545784513,4046919,Focal excision of brain tissue tumor,Procedure,MAPS_TO,,Stijn Dupulthys,1676545776281,
EPD_CLDT0000037790,status na excisie brughoektumor. History of removal of acoustic neuroma (situation),18,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544525753,4103961,Removal of acoustic neuroma,Procedure,MAPS_TO,,Stijn Dupulthys,1676544521381,
EPD_CLDT0000037757,status na bypass arteria femoralis. History of femoral artery bypass (situation),16,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544049568,4226952,Femoral artery bypass,Procedure,MAPS_TO,,Stijn Dupulthys,1676544049049,
EPD_CLDT0000036416,status na correctie tetralogie van Fallot,10,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544324552,4019929,Repair of tetralogy of Fallot,Procedure,MAPS_TO,,Stijn Dupulthys,1676544321865,
EPD_CLDT0000037880,status na operatie hersenaandoening. History of brain surgery (situation),10,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545658118,4323283,Operation on brain,Procedure,MAPS_TO,,Stijn Dupulthys,1676545657740,
EPD_CLDT0000037758,status na bypass arteria poplitia. History of bypass of popliteal artery (situation),8,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544217649,4234819,Repair of popliteal artery,Procedure,MAPS_TO,,Stijn Dupulthys,1676544140354,
EPD_CLDT0000037744,status na aorta bypass. History of bypass of aorta (situation),8,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544015993,4297439,Aortoplasty,Procedure,MAPS_TO,,Stijn Dupulthys,1676544013763,
EPD_CLDT0000037746,status na herstel arterioveneuze malformatie. revalidatie na herstel arterioveneuze malformatie [AVM],4,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544918128,3189430,Arteriovenous malformation repair,Procedure,MAPS_TO,,Stijn Dupulthys,1676544910294,
EPD_CLDT0000037766,status na clippen van intracraniaal aneurysma,3,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544262773,4045469,Clipping of intracranial aneurysm,Procedure,MAPS_TO,,Stijn Dupulthys,1676544260064,
EPD_CLDT0000037764,status na operatie carpaaltunnel,2,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545379494,4166080,Decompression of median nerve,Procedure,MAPS_TO,,Stijn Dupulthys,1676545368226,
EPD_CLDT0000061993,status na nier- en pancreastransplantatie ontvanger. History of transplantation of kidney and pancreas (situation),2,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545246491,42539502,Transplanted kidney present,Condition,MAPS_TO,,Stijn Dupulthys,1676545134761,
EPD_CLDT0000061993,status na nier- en pancreastransplantatie ontvanger. History of transplantation of kidney and pancreas (situation),2,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545246491,4266668,Transplantation of pancreas,Procedure,MAPS_TO,,Stijn Dupulthys,1676545246077,
EPD_CLDT0000037818,status na herstel intracraniaal arterioveneuze fistel,1,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676545028021,4048950,Obliteration of intracranial arteriovenous fistula,Procedure,MAPS_TO,,Stijn Dupulthys,1676545016899,
EPD_CLDT0000061991,status na eilandceltransplantatie ontvanger,1,,0.0,APPROVED,EQUAL,Stijn Dupulthys,1676544467730,4027241,Islet cell transplant,Procedure,MAPS_TO,,Stijn Dupulthys,1676544466571,
