concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
0,In welke mate hebben de ZWEERTJES IN UW MOND OF KEEL (AFTEN) uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_3_mouth_throat_sores_impact,1970-01-01,2099-12-31,
0,Hoe ERG waren de ZWEERTJES IN UW MOND OF KEEL (AFTEN) op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_3_mouth_throat_sores_severity,1970-01-01,2099-12-31,
0,Hoe VAAK hebt u PIJN gehad in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_48_general_pain_frequency,1970-01-01,2099-12-31,
0,In welke mate heeft PIJN uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_48_general_pain_impact,1970-01-01,2099-12-31,
0,Hoe ERG was uw PIJN op het slechtste moment in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_48_general_pain_severity,1970-01-01,2099-12-31,
0,In welke mate heeft uw VERMOEIDHEID OF GEBREK AAN ENERGIE uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_53_fatigue_impact,1970-01-01,2099-12-31,
0,Hoe ERG was uw VERMOEIDHEID OF GEBREK AAN ENERGIE op het slechtste moment in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_53_fatigue_severity,1970-01-01,2099-12-31,
0,Hoe VAAK bent u ANGSTIG geweest in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_54_anxious_frequency,1970-01-01,2099-12-31,
0,In welke mate heeft ANGST uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_54_anxious_impact,1970-01-01,2099-12-31,
0,Hoe ERG was uw ANGST op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_54_anxious_severity,1970-01-01,2099-12-31,
0,Hoe VAAK hebt u GEVOELD DAT NIETS U KON OPVROLIJKEN in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_55_discouraged_frequency,1970-01-01,2099-12-31,
0,In welke mate heeft het GEVOEL DAT NIETS U KON OPVROLIJKEN uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_55_discouraged_impact,1970-01-01,2099-12-31,
0,Hoe ERG was het GEVOEL DAT NIETS U KON OPVROLIJKEN op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_55_discouraged_severity,1970-01-01,2099-12-31,
0,Hoe VAAK hebt u zich VERDRIETIG OF ONGELUKKIG GEVOELD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_56_sad_frequency,1970-01-01,2099-12-31,
0,In welke maten hebben VERDRIETIGE OF ONGELUKKIGE GEVOELENS uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_56_sad_impact,1970-01-01,2099-12-31,
0,Hoe ERG waren uw VERDRIETIGE OF ONGELUKKIGE GEVOELENS op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_56_sad_severity,1970-01-01,2099-12-31,
0,Hoe VAAK bent u MISSELIJK geweest in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_9_nausea_frequency,1970-01-01,2099-12-31,
0,Hoe ERG was uw MISSELIJKHEID op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_proctcae_9_nausea_severity,1970-01-01,2099-12-31,
0,"Heeft u vragen of zorgen over het levenseinde, palliatieve zorgen,...?",Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_questions_about_palliative_care,1970-01-01,2099-12-31,
0,"Heeft u vragen over de zin en betekenis van wat u overkomt, heeft u nood aan een pastoraal bezoek of een gesprek dat past bij uw levensbeschouwing?",Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_questions_about_religion,1970-01-01,2099-12-31,
0,Heeft u nog vragen of opmerkingen voor het zorgteam?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_QUESTIONS_REMARKS_BOOL,1970-01-01,2099-12-31,
0,Lijst hieronder uw vragen of opmerkingen op.,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_QUESTIONS_REMARKS_DETAIL,1970-01-01,2099-12-31,
0,De palliatief verpleegkundige kan u helpen met uw vragen hierover. Wenst u bij uw volgende afspraak een gesprek met de palliatief verpleegkundigen?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_wants_contact_palliative_nurse,1970-01-01,2099-12-31,
0,Wenst u bij uw volgende afspraak in het ziekenhuis een gesprek met de sociale dienst of de psychologe hierover?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_wants_contact_psychologist,1970-01-01,2099-12-31,
0,Onze sociale dienst kan u helpen bij vragen over financiële en/of praktische zaken. Wenst u bij uw volgende afspraak in het ziekenhuis een gesprek met de sociale dienst?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_wants_contact_social_department,1970-01-01,2099-12-31,
0,Wat is uw huidig gewicht in kg?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_weight,1970-01-01,2099-12-31,
0,"Maakt u zich zorgen over de financiële en/of praktische zaken (zoals kost van behandeling en opnames, nood aan thuishulp, recht op premies,...)?",Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_worrying_finullcial_practical_aspects,1970-01-01,2099-12-31,
0,Maakt u zich zorgen over uw partner en/of familie?,Observation,vragen_weekly_questionnaire_PROCTCAE,Staging / Scales,,AWELL_PR_worrying_partner_family,1970-01-01,2099-12-31,
