sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MEDICATIE_000030,IV/SC,6,,0.18,FLAGGED,EQUAL,Dupulthys Stijn,1637835320538,0,Unmapped,,MAPS_TO,"Intraveneus / Subcutaan. Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor een custom concept, want nuttig concept. Louise maakte custom concept.",,0,
MEDICATIE_000097,NIET GESPEC,756,,0.28,APPROVED,EQUAL,Dupulthys Stijn,1637837224922,0,Unmapped,,MAPS_TO,Denk eerder unmapped hier dan not applicable,,0,
MEDICATIE_000150,ENDOTR.PULM,13,,0.19,APPROVED,EQUAL,Kim Denturck,1637675552172,4186832,Endotracheopulmonary route,Route,MAPS_TO,,Louise,1637667123957,
MEDICATIE_000146,IV/OR/INHAL,2,,0.15,APPROVED,EQUAL,Louise,1638177146382,0,Unmapped,,MAPS_TO,Intraveneus / oraal / inhallatie. Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor unmapped. Louise approved unmapped.,,0,
MEDICATIE_000012,RECTAAL,331,,0.54,APPROVED,EQUAL,Louise,1637667345932,4290759,Rectal route,Route,MAPS_TO,,Louise,1637667345182,
MEDICATIE_000126,INTRABURS.,4,,0.23,APPROVED,EQUAL,Louise,1637668236066,4163768,Intrabursal route,Route,MAPS_TO,,Louise,1637668235130,
MEDICATIE_000010,PARENTERAAL,4568,,0.45,APPROVED,EQUAL,Kim Denturck,1637743084703,42538093,Parenteral,Route,MAPS_TO,,Kim Denturck,1637676404439,
MEDICATIE_CS0000,SPINAAL,6,,0.30,APPROVED,EQUAL,Dupulthys Stijn,1637837706877,4302788,Intraspinal route,Route,MAPS_TO,,Louise,1637673191049,
MEDICATIE_000038,VAGINAAL,55,,0.41,APPROVED,EQUAL,Louise,1637667358708,4057765,Vaginal route,Route,MAPS_TO,,Louise,1637667358157,
MEDICATIE_000049,LOK/ORAAL,19,,0.25,APPROVED,EQUAL,Louise,1638175281333,0,Unmapped,,MAPS_TO,"Ik zou ook moeten zien welke medicatie hieronder valt om te weten wat ze bedoelen, maar ik denk dat het waarschijnlijk oromucosaal is ",,0,
MEDICATIE_000142,SC/INTRDERM,26,,0.12,FLAGGED,EQUAL,Kim Denturck,1637743181499,4142048,Subcutaneous route,Route,MAPS_TO,"Subcutaan / intradermaal. Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor een custom concept, want nuttig concept. Louise maakte custom concept.",Louise,1637673315064,
MEDICATIE_000050,EPIDURAAL,1156,,0.39,APPROVED,EQUAL,Louise,1637667010669,4225555,Epidural route,Route,MAPS_TO,,Louise,1637667009925,
MEDICATIE_B90004,BRONCHIAAL,1484,,0.43,APPROVED,EQUAL,Kim Denturck,1637675955402,4303263,Intrabronchial route,Route,MAPS_TO,,Louise,1637667072829,
MEDICATIE_000075,LOKAAL,3342,,0.40,APPROVED,EQUAL,Kim Denturck,1637743081895,4263689,Topical route,Route,MAPS_TO,,Kim Denturck,1637675667231,
MEDICATIE_000112,ORAAL/INHAL,38,,0.33,FLAGGED,EQUAL,Dupulthys Stijn,1637837308237,0,Unmapped,,MAPS_TO,"Oraal / inhalatie. Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor een custom concept, want nuttig concept. Louise maakte custom concept.",,0,
MEDICATIE_000024,INTRADERM,27,,0.42,APPROVED,EQUAL,Louise,1637667181142,4156706,Intradermal route,Route,MAPS_TO,,Louise,1637667179758,
MEDICATIE_000041,INTRATHEC.,103,,0.32,APPROVED,EQUAL,Louise,1637668264746,4217202,Intrathecal route,Route,MAPS_TO,,Louise,1637668263986,
MEDICATIE_000053,CUTAAN,2132,,0.52,APPROVED,EQUAL,Louise,1637667029773,40490507,Cutaneous route,Route,MAPS_TO,,Louise,1637667028981,
MEDICATIE_B00006,INFILTRATIE,2,,0.47,APPROVED,EQUAL,Louise,1637667153878,37397638,Infiltration route,Route,MAPS_TO,,Louise,1637667153302,
MEDICATIE_000094,ARTERIE/IV,2,,0.19,APPROVED,EQUAL,Dupulthys Stijn,1637833055324,40492287,Intravascular route,Route,MAPS_TO,arterieel of intraveneus => intravasculair?,Dupulthys Stijn,1637833043706,
MEDICATIE_B90001,TPN IV,423,,0.27,APPROVED,EQUAL,Kim Denturck,1637743078699,4171047,Intravenous route,Route,MAPS_TO,,Louise,1637673267961,
MEDICATIE_000055,INTRA-ART.,255,,0.38,APPROVED,EQUAL,Louise,1637674202767,4240824,Intra-arterial route,Route,MAPS_TO,,Louise,1637674202088,
MEDICATIE_000034,OROMUCOSAAL,798,,0.44,APPROVED,EQUAL,Louise,1637667315101,4186839,Oromucosal route,Route,MAPS_TO,,Louise,1637667314469,
MEDICATIE_000169,"SUBLINGUAAL, OROMUCOSAAL",3,,0.36,APPROVED,EQUAL,Louise,1638175793313,4292110,Sublingual route,Route,MAPS_TO,"sublinguaal is kind van oromucosaal, dus bedoelen ze 'oromucosaal, namelijk sublinguaal', of 'oromucosaal of submucosaal', ik denk het eerste. Louise heeft sublingual route approved.",Dupulthys Stijn,1637837793069,
MEDICATIE_000011,PERITONEAAL,2,,0.33,APPROVED,EQUAL,Dupulthys Stijn,1637837644271,4243022,Intraperitoneal route,Route,MAPS_TO,,Louise,1637673299488,
MEDICATIE_000115,UTERIEN,7,,0.59,APPROVED,EQUAL,Dupulthys Stijn,1637837819004,4269621,Intrauterine route,Route,MAPS_TO,,Louise,1637674027343,
MEDICATIE_000000,NIET INGEV.,1038,,0.20,APPROVED,EQUAL,Dupulthys Stijn,1637837245931,0,Unmapped,,MAPS_TO,Denk eerder unmapped hier dan not applicable,,0,
MEDICATIE_000009,ORAAL,224169,,0.52,APPROVED,EQUAL,Louise,1637666858957,4132161,Oral route,Route,MAPS_TO,,Louise,1637666857525,
MEDICATIE_B90005,INTRA MUCOSAAL,28,,0.40,APPROVED,EQUAL,Louise,1638176066994,4169634,Submucosal route,Route,MAPS_TO,"Transmucosaal zijn pillen/sprays die via diffusie werken, submucosaal is een injectie, wat ze volgens mij hier bedoelen, maar zou je eens moeten checken met de medicatie waar het bij staat. Uit de medicatie leidt Louise af dat het inderdaad om injectie gaat, dus submucosal route werd door haar approved",Dupulthys Stijn,1637834962041,
MEDICATIE_000117,SUBCONJUNCT,2,,0.47,APPROVED,EQUAL,Dupulthys Stijn,1637837709999,4163770,Subconjunctival route,Route,MAPS_TO,,Louise,1637673204593,
MEDICATIE_000043,IM/SC,32,,0.42,FLAGGED,EQUAL,Dupulthys Stijn,1637834542935,0,Unmapped,,MAPS_TO,"Intra-musculair / Subcutaan. Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor een custom concept, want nuttig concept. Louise maakte custom concept.",,0,
MEDICATIE_000059,PERINEURAAL,127,,0.27,APPROVED,EQUAL,Louise,1637673326160,4157761,Perineural route,Route,MAPS_TO,,Louise,1637673324856,
MEDICATIE_000052,ARTERIEEL,260,,0.27,APPROVED,EQUAL,Dupulthys Stijn,1637833066957,4240824,Intra-arterial route,Route,MAPS_TO,,Louise,1637673371296,
MEDICATIE_000052,ARTERIEEL,260,,0.27,APPROVED,EQUAL,Dupulthys Stijn,1637833066957,762840,Arteriovenous graft route,Route,MAPS_TO,,Kim Denturck,1637675878818,
MEDICATIE_000072,CARDIAAL,2,,0.32,APPROVED,EQUAL,Dupulthys Stijn,1637833264776,4156705,Intracardiac route,Route,MAPS_TO,,Louise,1637673415897,
MEDICATIE_000058,TRANSDERML,2274,,0.54,APPROVED,EQUAL,Louise,1637668321706,4262099,Transdermal route,Route,MAPS_TO,,Louise,1637668321074,
MEDICATIE_000110,DENTAAL,2,,0.54,APPROVED,EQUAL,Louise,1637666932973,4163765,Dental route,Route,MAPS_TO,,Louise,1637666930053,
MEDICATIE_000154,EXTRACORP.,58,,0.32,APPROVED,EQUAL,Louise,1637667141238,37018288,Extracorporeal route,Route,MAPS_TO,,Louise,1637667139869,
MEDICATIE_000070,OROFARYNGEA,35,,0.38,APPROVED,EQUAL,Louise,1637667306270,4303277,Oropharyngeal route,Route,MAPS_TO,,Louise,1637667304029,
MEDICATIE_000121,SUBLINGUAAL,57,,0.50,APPROVED,EQUAL,Louise,1637668295482,4292110,Sublingual route,Route,MAPS_TO,,Louise,1637668294954,
MEDICATIE_000021,SUBCUTAAN,16118,,0.44,APPROVED,EQUAL,Louise,1637673250096,4142048,Subcutaneous route,Route,MAPS_TO,,Louise,1637673249312,
MEDICATIE_000008,OOR,85,,0.48,APPROVED,EQUAL,Louise,1637667256149,4023156,Otic route,Route,MAPS_TO,,Louise,1637667255349,
MEDICATIE_000130,INTRAVESIC.,224,,0.37,APPROVED,EQUAL,Louise,1637668273898,4186838,Intravesical route,Route,MAPS_TO,,Louise,1637668272889,
MEDICATIE_000013,CUT/ORAAL,22,,0.31,APPROVED,EQUAL,Dupulthys Stijn,1637833288961,0,Unmapped,,MAPS_TO,,,0,
MEDICATIE_000127,PERI-ARTIC.,2,,0.38,APPROVED,EQUAL,Louise,1637673920688,4156708,Periarticular route,Route,MAPS_TO,,Louise,1637673919128,
MEDICATIE_000062,INHALATIE,10526,,0.55,APPROVED,EQUAL,Louise,1637667165486,45956874,Inhalation,Route,MAPS_TO,,Louise,1637667164133,
MEDICATIE_000014,IM/OOG/SC,8,,0.18,APPROVED,EQUAL,Louise,1638176963106,0,Unmapped,,MAPS_TO,OOG = Ophtalmic? Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor unmapped. Louise heeft het concept unmapped.,,0,
MEDICATIE_000007,OOG,1331,,0.32,APPROVED,EQUAL,Louise,1637666915877,4184451,Ophthalmic route,Route,MAPS_TO,,Louise,1637666912669,
MEDICATIE_000064,INT-ARTI/IM,3,,0.25,FLAGGED,EQUAL,Dupulthys Stijn,1637834709099,0,Unmapped,,MAPS_TO,"Intra-articulair / Intra-musculair. Geen gemeenschappelijke ouder. Dus custom concept of unmapped. Stijn zou gaan voor een custom concept, want nuttig concept. Louise maakte custom concept.",,0,
