sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
AWELL_EORTC_QLQ_LC29_Q47,"Heb je huidproblemen gehad (bijv. jeukerig, droog)?",341,,0.16,UNCHECKED,UNREVIEWED,,0,4038560,Problem drinker,Observation,MAPS_TO,,<auto>,1637240955165,
AWELL_EORTC_QLQ_LC29_Q40,Heb je pijn op de borst gehad?,341,,0.39,UNCHECKED,UNREVIEWED,,0,42034178,Opijnen,Geography,MAPS_TO,,<auto>,1637240955788,
AWELL_EORTC_QLQ_LC29_Q54,Was gewichtsverlies een probleem voor je?,341,,0.29,UNCHECKED,UNREVIEWED,,0,41990606,Gerichtsviertel,Geography,MAPS_TO,,<auto>,1637240956873,
AWELL_EORTC_QLQ_LC29_Q53,Heb je gemerkt dat je lichamelijk minder aankunt?,341,,0.35,UNCHECKED,UNREVIEWED,,0,42035119,Wijk aan Zee,Geography,MAPS_TO,,<auto>,1637240957027,
AWELL_EORTC_QLQ_LC29_Q39,Heb je haaruitval gehad?,341,,0.48,UNCHECKED,UNREVIEWED,,0,41917411,Fruitvale,Geography,MAPS_TO,,<auto>,1637240960079,
AWELL_OTHER_SYMPTOMS,OTHER SYMPTOMS,37,,0.85,UNCHECKED,UNREVIEWED,,0,4078327,ENT symptoms,Condition,MAPS_TO,,<auto>,1637240960111,
AWELL_EORTC_QLQ_LC29_Q44,Heb je branderige of pijnlijke ogen gehad?,341,,0.42,UNCHECKED,UNREVIEWED,,0,42034720,Spijkenisse,Geography,MAPS_TO,,<auto>,1637240961998,
AWELL_EORTC_QLQ_LC29_Q43,Heb je allergische reacties gehad?,341,,0.29,UNCHECKED,UNREVIEWED,,0,40589905,Allergic reaction,Condition,MAPS_TO,,<auto>,1637240963362,
AWELL_EORTC_QLQ_LC29_Q50,Heb je dun of futloos haar gehad als gevolg van jouw ziekte of jouw behandeling?,341,,0.28,UNCHECKED,UNREVIEWED,,0,4169571,Senecio species poisoning,Condition,MAPS_TO,,<auto>,1637240963837,
AWELL_EORTC_QLQ_LC29_Q57,Heeft de omvang van de operatie jouw functioneren beperkt?,89,,0.23,UNCHECKED,UNREVIEWED,,0,36031396,Left cones Function by ERG,Measurement,MAPS_TO,,<auto>,1637240965709,
AWELL_EORTC_QLQ_LC29_Q55,Heb je pijn gehad aan het geopereerde gebied?,89,,0.35,UNCHECKED,UNREVIEWED,,0,42033674,Millingen aan de Rijn,Geography,MAPS_TO,,<auto>,1637240968247,
AWELL_EORTC_QLQ_LC29_Q56,Is het gebied van de wond overgevoelig geweest?,89,,0.38,UNCHECKED,UNREVIEWED,,0,41990462,Gewerbegebiet Gelting,Geography,MAPS_TO,,<auto>,1637240969122,
AWELL_OTHER_SYMPTOMS_BOOL,Heb je gedurende de afgelopen week symptomen of problemen gehad die niet worden genoemd in deze vragenlijst maar die voor jou wel relevant waren?,341,,0.18,UNCHECKED,UNREVIEWED,,0,40766462,How many hours did you work last week at all jobs or businesses in the past week [NHANES],Observation,MAPS_TO,,<auto>,1637240976647,
AWELL_EORTC_QLQ_LC29_Q58,Heb je moeite gehad om jouw arm of schouder aan de kant van de operatie aan de borstkas te gebruiken?,89,,0.23,UNCHECKED,UNREVIEWED,,0,42032220,Horst aan de Maas,Geography,MAPS_TO,,<auto>,1637240978975,
