sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
AWELL_PR_wants_contact_palliative_nurse,De palliatief verpleegkundige kan u helpen met uw vragen hierover. Wenst u bij uw volgende afspraak een gesprek met de palliatief verpleegkundigen?,98,,0.12,UNCHECKED,UNREVIEWED,,0,1035249,"Independent - Patient completed all the activities by him/herself, with or without an assistive device, with no assistance from a helper.",Meas Value,MAPS_TO,,<auto>,1637241983263,
AWELL_PR_proctcae_3_mouth_throat_sores_impact,In welke mate hebben de ZWEERTJES IN UW MOND OF KEEL (AFTEN) uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,206,,0.13,UNCHECKED,UNREVIEWED,,0,42869087,I feel unattractive because of how my skin looks in the past 7 days [FACIT],Observation,MAPS_TO,,<auto>,1637241987179,
AWELL_PR_worrying_partner_family,Maakt u zich zorgen over uw partner en/of familie?,3621,,0.21,UNCHECKED,UNREVIEWED,,0,44809395,Under care of family nurse partnership team,Observation,MAPS_TO,,<auto>,1637241987411,
AWELL_PR_QUESTIONS_REMARKS_DETAIL,Lijst hieronder uw vragen of opmerkingen op.,70,,0.41,UNCHECKED,UNREVIEWED,,0,42035128,Wijster,Geography,MAPS_TO,,<auto>,1637241991026,
AWELL_PR_proctcae_55_discouraged_impact,In welke mate heeft het GEVOEL DAT NIETS U KON OPVROLIJKEN uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,643,,0.22,UNCHECKED,UNREVIEWED,,0,41891940,Quartier Royal - Koninklijke Wijk,Geography,MAPS_TO,,<auto>,1637241994591,
AWELL_PR_proctcae_16_diarrhea_frequency,Hoe VAAK hebt u DUNNE OF WATERIGE STOELGANG (DIARREE) gehad in de afgelopen 7 dagen?,3624,,0.14,UNCHECKED,UNREVIEWED,,0,35946004,DHH (desert hedgehog signaling molecule) gene variant measurement,Measurement,MAPS_TO,,<auto>,1637241995573,
AWELL_PR_weight,Wat is uw huidig gewicht in kg?,3526,,0.33,UNCHECKED,UNREVIEWED,,0,42052506,Tingewick,Geography,MAPS_TO,,<auto>,1637241996041,
AWELL_PR_wants_contact_psychologist,Wenst u bij uw volgende afspraak in het ziekenhuis een gesprek met de sociale dienst of de psychologe hierover?,948,,0.17,UNCHECKED,UNREVIEWED,,0,38003644,Forensic Psychologist,Provider,MAPS_TO,,<auto>,1637241999473,
AWELL_PR_proctcae_54_anxious_severity,Hoe ERG was uw ANGST op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,563,,0.23,UNCHECKED,UNREVIEWED,,0,40764756,My sleep was light in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242001693,
AWELL_PR_proctcae_24_rash_boolean,Hebt u enige vorm van HUIDUITSLAG gehad in de afgelopen 7 dagen?,3612,,0.24,UNCHECKED,UNREVIEWED,,0,3657481,Not in debt,Observation,MAPS_TO,,<auto>,1637242003057,
AWELL_PR_QUESTIONS_REMARKS_BOOL,Heeft u nog vragen of opmerkingen voor het zorgteam?,1418,,0.28,UNCHECKED,UNREVIEWED,,0,41974700,Emerkingen,Geography,MAPS_TO,,<auto>,1637242005721,
AWELL_PR_proctcae_54_anxious_frequency,Hoe VAAK bent u ANGSTIG geweest in de afgelopen 7 dagen?,3611,,0.18,UNCHECKED,UNREVIEWED,,0,4281530,Blood group antigen Wu,Observation,MAPS_TO,,<auto>,1637242016249,
AWELL_PR_questions_about_religion,"Heeft u vragen over de zin en betekenis van wat u overkomt, heeft u nood aan een pastoraal bezoek of een gesprek dat past bij uw levensbeschouwing?",3629,,0.12,UNCHECKED,UNREVIEWED,,0,40768218,How many days per week on average over the past 6 months have you eaten an unusually large amount of food and experienced a loss of control [EDDS],Observation,MAPS_TO,,<auto>,1637242017416,
AWELL_PR_proctcae_48_general_pain_impact,In welke mate heeft PIJN uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,925,,0.18,UNCHECKED,UNREVIEWED,,0,4218459,Static reflex of Magnus and de Kleijn,Observation,MAPS_TO,,<auto>,1637242023615,
AWELL_PR_proctcae_56_sad_impact,In welke maten hebben VERDRIETIGE OF ONGELUKKIGE GEVOELENS uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,805,,0.17,UNCHECKED,UNREVIEWED,,0,43636508,Dimenhydrinate 50 MG Oral Tablet by Hebel-Apotheke Friederike Seifert-Doelker,Drug,MAPS_TO,,<auto>,1637242027093,
AWELL_PR_proctcae_9_nausea_severity,Hoe ERG was uw MISSELIJKHEID op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,492,,0.21,UNCHECKED,UNREVIEWED,,0,40764756,My sleep was light in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242027207,
AWELL_PR_proctcae_19_shortness_of_breath_impact,In welke mate heeft uw KORTADEMIGHEID uw gebruikelijke of dagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,1398,,0.15,UNCHECKED,UNREVIEWED,,0,40764540,How often did you avoid social activities because it might make you hurt more in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242027317,
AWELL_PR_proctcae_48_general_pain_frequency,Hoe VAAK hebt u PIJN gehad in de afgelopen 7 dagen?,3621,,0.31,UNCHECKED,UNREVIEWED,,0,42034178,Opijnen,Geography,MAPS_TO,,<auto>,1637242030566,
AWELL_PR_proctcae_15_constipation_severity,Hoe ERG was uw VERSTOPPING op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,3627,,0.22,UNCHECKED,UNREVIEWED,,0,40764756,My sleep was light in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242031814,
AWELL_PR_proctcae_20_cough_impact,In welke mate heeft HOESTEN uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,1134,,0.16,UNCHECKED,UNREVIEWED,,0,41881594,Brussels-Capital,Geography,MAPS_TO,,<auto>,1637242032130,
AWELL_PR_proctcae_9_nausea_frequency,Hoe VAAK bent u MISSELIJK geweest in de afgelopen 7 dagen?,3626,,0.31,UNCHECKED,UNREVIEWED,,0,41881594,Brussels-Capital,Geography,MAPS_TO,,<auto>,1637242042733,
AWELL_PR_proctcae_53_fatigue_severity,Hoe ERG was uw VERMOEIDHEID OF GEBREK AAN ENERGIE op het slechtste moment in de afgelopen 7 dagen?,3627,,0.26,UNCHECKED,UNREVIEWED,,0,42033565,Loenen aan de Vecht,Geography,MAPS_TO,,<auto>,1637242046905,
AWELL_PR_proctcae_19_shortness_of_breath_severity,Hoe ERG was uw KORTADEMIGHEID op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,3624,,0.23,UNCHECKED,UNREVIEWED,,0,40764756,My sleep was light in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242051821,
AWELL_PR_proctcae_56_sad_frequency,Hoe VAAK hebt u zich VERDRIETIG OF ONGELUKKIG GEVOELD in de afgelopen 7 dagen?,3623,,0.15,UNCHECKED,UNREVIEWED,,0,40769725,You have a long-term debt or loan [PhenX],Observation,MAPS_TO,,<auto>,1637242052469,
AWELL_PR_proctcae_48_general_pain_severity,Hoe ERG was uw PIJN op het slechtste moment in de afgelopen 7 dagen?,1056,,0.21,UNCHECKED,UNREVIEWED,,0,40764756,My sleep was light in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242052657,
AWELL_PR_proctcae_53_fatigue_impact,In welke mate heeft uw VERMOEIDHEID OF GEBREK AAN ENERGIE uw gebruikelijke of dagdagelijkse activiteiten BELEMMERD in de afgelopen 7 dagen?,697,,0.14,UNCHECKED,UNREVIEWED,,0,42869289,"I avoid or limit physical activity, because of concern with bleeding or bruising, in the past 7 days [FACIT]",Observation,MAPS_TO,,<auto>,1637242053649,
AWELL_PR_proctcae_56_sad_severity,Hoe ERG waren uw VERDRIETIGE OF ONGELUKKIGE GEVOELENS op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,974,,0.14,UNCHECKED,UNREVIEWED,,0,40764770,I was afraid I would not get back to sleep after waking up in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242056097,
AWELL_PR_proctcae_3_mouth_throat_sores_severity,Hoe ERG waren de ZWEERTJES IN UW MOND OF KEEL (AFTEN) op het SLECHTSTE MOMENT in de afgelopen 7 dagen?,3616,,0.16,UNCHECKED,UNREVIEWED,,0,40764532,How often did pain keep you from socializing with others in past 7 days [PROMIS],Observation,MAPS_TO,,<auto>,1637242057170,
