sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
EPD_CLDT0000050726,longtumor. Neoplasm of lung (disorder). neoplasma van long,177,,1.0,APPROVED,EQUAL,etl,1645031057674,4128888,Neoplasm of lung,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485661,Infectieus,166,,0.0,APPROVED,EQUAL,etl,1645031057674,432250,Disorder due to infection,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485807,Pulmonair,151,,0.0,APPROVED,EQUAL,etl,1645031057674,4115260,Lung finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485643,Accesproblematiek,149,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000003141,obesity. Obesity (disorder). vetzucht. obesitas. adipositas. obesitas (BMI >= 35) in huidige graviditeit,144,,1.0,APPROVED,EQUAL,etl,1645031057674,433736,Obesity,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000039683,maligne neoplasma van long. malignant neoplasm lung. Malignant tumor of lung (disorder). maligne tumor van long,140,,1.0,APPROVED,EQUAL,etl,1645031057674,443388,Malignant tumor of lung,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485648,Cardiaal,139,,0.0,APPROVED,EQUAL,etl,1645031057674,4103183,Cardiac finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005648,pneumonie. longontsteking. Pneumonia (disorder),136,,1.0,APPROVED,EQUAL,etl,1645031057674,255848,Pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004228,carpale-tunnelsyndroom. drukneuropathie van nervus medianus bij pols. compressie neuropathie nervus medianus bij pols. entrapment van nervus medianus bij pols. carpaaltunnelsyndroom. mononeuritis van nervus medianus bij pols. Carpal tunnel syndrome (disorder). carpal tunnel syndrome inheritance. carpaal-tunnelsyndroom [CTS]. carpaal tunnel syndroom,132,,1.0,APPROVED,EQUAL,etl,1645031057674,380094,Carpal tunnel syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000002315,trombopenie. trombocytopenie. trombocytopenie in huidige graviditeit+B222. Thrombocytopenic disorder (disorder). thrombocytopenia,130,,1.0,APPROVED,EQUAL,etl,1645031057674,432870,Thrombocytopenic disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000000182,gedissemineerde infectie. sepsis. Sepsis (disorder). sepsis in huidige graviditeit. systemische infectie,120,,1.0,APPROVED,EQUAL,etl,1645031057674,132797,Sepsis,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005855,respiratoire insufficiëntie. Respiratory failure (disorder),116,,1.0,APPROVED,EQUAL,etl,1645031057674,4256228,Respiratory failure,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005852,acute respiratoire insufficiëntie. Acute respiratory failure (disorder),110,,1.0,APPROVED,EQUAL,etl,1645031057674,319049,Acute respiratory failure,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001319,mammacarcinoom. borstcarcinoom. maligne neoplasma van mamma. Malignant tumor of breast (disorder). maligne tumor van mamma,108,,0.0,APPROVED,EQUAL,etl,1645031057674,4112853,Malignant tumor of breast,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000050029,acute exacerbatie van COPD. Acute exacerbation of chronic obstructive airways disease (disorder),104,,1.0,APPROVED,EQUAL,etl,1645031057674,257004,Acute exacerbation of chronic obstructive airways disease,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005342,perifeer vaatlijden. Peripheral vascular disease (disorder),99,,1.0,APPROVED,EQUAL,etl,1645031057674,321052,Peripheral vascular disease,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005261,cerebrovasculair accident. Cerebrovascular accident (disorder). cerebrovascular accident. cerebrovasculair accident (CVA). beroerte. cerebrovasculair accident [CVA],98,,1.0,APPROVED,EQUAL,etl,1645031057674,381316,Cerebrovascular accident,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01301670,Risico op ondervoeding,84,,0.0,APPROVED,EQUAL,etl,1645031057674,4031371,"At risk for imbalanced nutrition, less than body requirements",Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001525,levermetastase. secundair maligne tumor van lever. metastase in lever. secundair maligne neoplasma van lever. Secondary malignant neoplasm of liver (disorder),84,,1.0,APPROVED,EQUAL,etl,1645031057674,198700,Secondary malignant neoplasm of liver,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000050414,maligne tumor van bronchus. Malignant tumor of bronchus (disorder). maligne neoplasma van bronchus,84,,1.0,APPROVED,EQUAL,etl,1645031057674,443399,Malignant tumor of bronchus,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485781,Oncologie,84,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000050362,kleincellig longcarcinoom. Small cell carcinoma of lung (disorder),82,,1.0,APPROVED,EQUAL,etl,1645031057674,4110591,Small cell carcinoma of lung,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000035863,secundair maligne neoplasma van hersenen. Secondary malignant neoplasm of brain (disorder). hersenmetastase. secundair maligne tumor hersenen. metastase in hersenen,80,,1.0,APPROVED,EQUAL,etl,1645031057674,4246451,Secondary malignant neoplasm of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485656,Gastro-intestinaal,80,,0.0,APPROVED,EQUAL,etl,1645031057674,4304916,Gastrointestinal tract finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004180,OSAS. obstructieveslaapapneusyndroom. Obstructive sleep apnea syndrome (disorder). obstructieveslaapapneusyndroom [OSAS],80,,1.0,APPROVED,EQUAL,etl,1645031057674,442588,Obstructive sleep apnea syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005838,hydrothorax. pleura-effusie. Pleural effusion (disorder),76,,1.0,APPROVED,EQUAL,etl,1645031057674,254061,Pleural effusion,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000002257,Anemia (disorder). anemie. anemia,76,,1.0,APPROVED,EQUAL,etl,1645031057674,439777,Anemia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485668,Oncologisch,75,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000039196,nicotine-afhankelijkheid. Nicotine dependence (disorder),70,,1.0,APPROVED,EQUAL,etl,1645031057674,4209423,Nicotine dependence,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000003501,Hyponatremia (disorder). hyponatriëmie,70,,1.0,APPROVED,EQUAL,etl,1645031057674,4232311,Hyponatremia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000000183,septische shock. Septic shock (disorder),68,,1.0,APPROVED,EQUAL,etl,1645031057674,196236,Septic shock,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001438,cerebraal maligne neoplasma. maligne tumor van hersenen. brain tumor malignant. Malignant neoplasm of brain (disorder). maligne neoplasma van hersenen,65,,1.0,APPROVED,EQUAL,etl,1645031057674,443588,Malignant neoplasm of brain,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000003658,Delirium (disorder). delier. delirium,65,,1.0,APPROVED,EQUAL,etl,1645031057674,373995,Delirium,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_0000003313,Coronavirus 2019-nCoV (bevestigde casus),64,,0.0,APPROVED,EQUAL,etl,1645031057674,37311061,COVID-19,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000014389,Atherosclerosis of coronary artery (disorder). atherosclerosis of coronary arteries. coronaire atherosclerose. coronairlijden,60,,1.0,APPROVED,EQUAL,etl,1645031057674,40481919,Coronary atherosclerosis,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000039112,paroxysmale VKF. paroxysmaal atriumfibrilleren. Paroxysmal atrial fibrillation (disorder). paroxysmale voorkamerfibrillatie,60,,1.0,APPROVED,EQUAL,etl,1645031057674,4154290,Paroxysmal atrial fibrillation,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000035742,hypercholesterolemie. Hypercholesterolemia (disorder),56,,1.0,APPROVED,EQUAL,etl,1645031057674,4029305,Hypercholesterolemia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_0000000271,MRSA pos,55,,0.0,APPROVED,EQUAL,etl,1645031057674,4207305,Methicillin resistant staphylococcus aureus positive,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485664,Nefrologisch,55,,0.0,APPROVED,EQUAL,etl,1645031057674,4091056,Kidney finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000006034,gastro-oesofageale refluxziekte [GORZ]. refluxoesofagitis. gastro-esophageal reflux disease [GERD]. gastro-oesofageale refluxziekte. Gastroesophageal reflux disease (disorder),54,,1.0,APPROVED,EQUAL,etl,1645031057674,318800,Gastroesophageal reflux disease,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000040225,plaveiselcelcarcinoom van long. Squamous cell carcinoma of lung (disorder),54,,1.0,APPROVED,EQUAL,etl,1645031057674,4110705,Squamous cell carcinoma of lung,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005643,bronchopneumonie. Bronchopneumonia (disorder),52,,1.0,APPROVED,EQUAL,etl,1645031057674,256722,Bronchopneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005343,perifeer arterieel vaatlijden Fontaine stadium 2. etalagebeen. perifeer arterieel vaatlijden Fontaine stadium 2 [PAOD2]. claudicatio intermittens. Intermittent claudication (disorder),50,,1.0,APPROVED,EQUAL,etl,1645031057674,442774,Intermittent claudication,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001514,metastase in long. longmetastase. secundair maligne tumor van long. metastase van long. Secondary malignant neoplasm of lung (disorder). secundair maligne neoplasma van long,49,,1.0,APPROVED,EQUAL,etl,1645031057674,254591,Secondary malignant neoplasm of lung,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485671,Orthopedisch,49,,0.0,APPROVED,EQUAL,etl,1645031057674,135930,Musculoskeletal finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004121,paralysis agitans. Parkinson's disease (disorder). ziekte van Parkinson,48,,1.0,APPROVED,EQUAL,etl,1645031057674,381270,Parkinson's disease,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000003677,alcoholism. Alcohol dependence (disorder). alcohol-afhankelijkheidssyndroom. alcoholverslaving,48,,1.0,APPROVED,EQUAL,etl,1645031057674,435243,Alcohol dependence,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000003513,Hyperkalemia (disorder). hyperkaliëmie,48,,1.0,APPROVED,EQUAL,etl,1645031057674,434610,Hyperkalemia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001376,Malignant tumor of prostate (disorder). malignant neoplasm prostate. maligne neoplasma van prostaat. maligne tumor van prostaat. prostaatcarcinoom,48,,1.0,APPROVED,EQUAL,etl,1645031057674,4163261,Malignant tumor of prostate,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000050332,hypernatriëmie. Hypernatremia (disorder),45,,1.0,APPROVED,EQUAL,etl,1645031057674,36674250,Hypernatremia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005239,cardiale insufficiëntie. hartdecompensatie. niet gespecificeerd. Decompensated cardiac failure (disorder). decompensatio cordis. hartdecompensatie. congestief hartfalen. hartfalen. linker- rechterhartfalen. systolische en diastolische dysfunctie,45,,1.0,APPROVED,EQUAL,etl,1645031057674,4111554,Decompensated cardiac failure,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000011495,koorts. koorts e.c.i. in huidige graviditeit. pyrexie. Fever (finding). febris,45,,1.0,APPROVED,EQUAL,etl,1645031057674,437663,Fever,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485650,Consulten,44,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001089,rectumcarcinoom. maligne neoplasma van rectum. X-linked myotubulaire myopathie. Malignant tumor of rectum (disorder). maligne tumor van rectum,40,,1.0,APPROVED,EQUAL,etl,1645031057674,443390,Malignant tumor of rectum,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000035855,secundair maligne neoplasma van cerebrum. secundair maligne tumor cerebrum. metastase in cerebrum. metastase cerebrum. Secondary malignant neoplasm of cerebrum (disorder),40,,1.0,APPROVED,EQUAL,etl,1645031057674,4311763,Secondary malignant neoplasm of cerebrum,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005121,acuut myocardinfarct. Acute myocardial infarction (disorder). myocardial infarction acute. acuut myocardinfarct met ST elevatie,40,,1.0,APPROVED,EQUAL,etl,1645031057674,312327,Acute myocardial infarction,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001052,maligniteit van oesofagus. maligne neoplasma van oesofagus. maligne tumor van slokdarm. maligne neoplasma van slokdarm. malignant tumor esophagus. malignant neoplasm esophagus. maligne tumor van oesofagus. Malignant tumor of esophagus (disorder),40,,1.0,APPROVED,EQUAL,etl,1645031057674,4181343,Malignant tumor of esophagus,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000039705,neutropenia. Neutropenic disorder (disorder). neutropenie,39,,1.0,APPROVED,EQUAL,etl,1645031057674,4119158,Neutropenic disorder,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485659,Hematologisch,39,,0.0,APPROVED,EQUAL,etl,1645031057674,4021915,Hematopoietic system finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005635,bacteriële pneumonie. Bacterial pneumonia (disorder),38,,1.0,APPROVED,EQUAL,etl,1645031057674,257315,Bacterial pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000009775,Chronic renal failure syndrome (disorder). chronische nierinsufficiëntie,38,,1.0,APPROVED,EQUAL,etl,1645031057674,198185,Chronic renal failure,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000051837,niet-kleincellig bronchuscarcinoom. Non-small cell carcinoma of bronchus (disorder),36,,0.0,APPROVED,EQUAL,etl,1645031057674,44500713,Non-small cell carcinoma of main bronchus,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000050446,morbide obesitas. Morbid obesity (disorder),36,,1.0,APPROVED,EQUAL,etl,1645031057674,434005,Morbid obesity,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_0000000272,MRSA risk,36,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005131,Pulmonary embolism (disorder). longembolie,34,,1.0,APPROVED,EQUAL,etl,1645031057674,440417,Pulmonary embolism,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001153,maligne tumor van bovenkwab. bronchus of long. maligne neoplasma van bovenkwab. bronchus of long. Malignant neoplasm of upper lobe. bronchus or lung (disorder),33,,1.0,APPROVED,EQUAL,etl,1645031057674,4151250,"Malignant neoplasm of upper lobe, bronchus or lung",Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000011556,cachexie. Cachexia (finding),32,,1.0,APPROVED,EQUAL,etl,1645031057674,134765,Cachexia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000011296,Dyspnea (finding). dyspneu. dyspnoe,32,,1.0,APPROVED,EQUAL,etl,1645031057674,312437,Dyspnea,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485660,Huid,31,,0.0,APPROVED,EQUAL,etl,1645031057674,141960,Skin finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000002807,syndroom van inadequate secretie van antidiuretisch hormoon. Syndrome of inappropriate vasopressin secretion (disorder). SIADH. syndroom van inadequate secretie van antidiuretisch hormoon [SIADH],30,,1.0,APPROVED,EQUAL,etl,1645031057674,4207539,Syndrome of inappropriate vasopressin secretion,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005627,pseudomonas-pneumonie. pneumonie door Pseudomonas spp.. Pneumonia caused by Pseudomonas (disorder),30,,1.0,APPROVED,EQUAL,etl,1645031057674,252351,Pneumonia due to Pseudomonas,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_0000000266,MDRO verdenking,30,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000035929,transitioneel cel carcinoom [TCC] van blaas. urotheelcelcarcinoom van blaas. overgangsepitheelcarcinoom van blaas. transitional cell cancer of bladder. Transitional cell carcinoma of bladder (disorder),30,,1.0,APPROVED,EQUAL,etl,1645031057674,4113111,Transitional cell carcinoma of bladder,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000002248,Pancytopenia (disorder). pancytopenia. pancytopenie,30,,1.0,APPROVED,EQUAL,etl,1645031057674,432881,Pancytopenia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005578,hypotensie. hypotensie. niet gespecificeerd. Low blood pressure (disorder),30,,1.0,APPROVED,EQUAL,etl,1645031057674,317002,Low blood pressure,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000040224,adenocarcinoma in situ van long. Adenocarcinoma in situ of lung (disorder),30,,0.0,APPROVED,EQUAL,etl,1645031057674,4112738,Adenocarcinoma of lung,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485679,Sociaal,30,,0.0,APPROVED,EQUAL,etl,1645031057674,4028922,Social context finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485663,Voorgeschiedenis bij dialysestart,28,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004154,epilepsy. epilepsie. epilepsie in huidige graviditeit. Epilepsy (disorder),28,,1.0,APPROVED,EQUAL,etl,1645031057674,380378,Epilepsy,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005312,aneurysm aortic. aorta-aneurysma. Aortic aneurysm (disorder). aneurysma van aorta. zonder ruptuur. Aneurysma van aorta. aneurysma aortae,28,,1.0,APPROVED,EQUAL,etl,1645031057674,317585,Aortic aneurysm,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000003514,Hypokalemia (disorder). hypokaliëmie,28,,1.0,APPROVED,EQUAL,etl,1645031057674,437833,Hypokalemia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000001258,spinocellulair carcinoom [SCC]. Squamous cell carcinoma (disorder). carcinoma spinocellulare. carcinoma spinocellulare cutis. plaveiselcelcarcinoom. plaveiselcelcarcinoom [PCC],28,,1.0,APPROVED,EQUAL,etl,1645031057674,4300118,Squamous cell carcinoma,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485682,Urologisch,28,,0.0,APPROVED,EQUAL,etl,1645031057674,4024000,Urinary system finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000002527,hypothyreoïdie. Hypothyroidism (disorder). hypothyreoïdie in huidige graviditeit,28,,1.0,APPROVED,EQUAL,etl,1645031057674,140673,Hypothyroidism,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485796,Voedingsstoffen kunstmatig toegediend (sondevoeding. parenterale voeding),28,,0.0,APPROVED,EQUAL,etl,1645031057674,4128820,Feeding finding,Observation,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000014255,vena-cava-superiorsyndroom [SVCS]. vena-cava-superiorsyndroom. Superior vena cava syndrome (disorder),28,,1.0,APPROVED,EQUAL,etl,1645031057674,4272799,Superior vena cava syndrome,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000007186,coxartrose. Osteoarthritis of hip (disorder). artrose van heup,28,,1.0,APPROVED,EQUAL,etl,1645031057674,4079749,Osteoarthritis of hip,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005188,dilaterende cardiomyopathie [DCM]. dilaterende cardiomyopathie. cardiomyopathy dilated. Congestive cardiomyopathy (disorder). cardiomyopathie met dilatatie. dilatated cardiomyopathy. congestieve cardiomyopathie,27,,1.0,APPROVED,EQUAL,etl,1645031057674,4163710,Dilated cardiomyopathy,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485666,Keel - neus - oor,27,,0.0,APPROVED,EQUAL,etl,1645031057674,4103320,Upper respiratory tract finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000058204,Anemia due to blood loss (disorder). verbloedingsanemie,26,,1.0,APPROVED,EQUAL,etl,1645031057674,4187768,Anemia due to blood loss,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485655,Endocrinologisch,25,,0.0,APPROVED,EQUAL,etl,1645031057674,444107,Endocrine finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485680,Studie,25,,0.0,APPROVED,EQUAL,etl,1645031057674,0,Unmapped,,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005809,Aspiration pneumonia (disorder). aspiration pneumonia. aspiratiepneumonie,24,,1.0,APPROVED,EQUAL,etl,1645031057674,4309106,Aspiration pneumonia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004372,Hydrocephalus (disorder). hydrocephalus. hydrocephaly. hydrocefalus,24,,1.0,APPROVED,EQUAL,etl,1645031057674,4043738,Hydrocephalus,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004276,Polyneuropathy (disorder). polyneuropathie. polyneuropathy,24,,1.0,APPROVED,EQUAL,etl,1645031057674,4174262,Polyneuropathy,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CS01485649,Rust EKG,24,,0.0,APPROVED,EQUAL,etl,1645031057674,4117134,Electrocardiogram finding,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000002088,Neoplasm of cerebrum (disorder). neoplasma van hersenen. hersentumor. tumor met onzeker of onbekend gedrag van hersenen. brain tumor. cerebraal neoplasma,24,,1.0,APPROVED,EQUAL,etl,1645031057674,4130037,Neoplasm of cerebrum,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000005127,Acute ischemic heart disease (disorder). acute ischemische hartziekte,24,,1.0,APPROVED,EQUAL,etl,1645031057674,319844,Acute ischemic heart disease,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000000175,staphylococcus sepsis. Sepsis caused by Staphylococcus (disorder). stafylokokken sepsis. stafylokokkensepsis,24,,1.0,APPROVED,EQUAL,etl,1645031057674,40487059,Sepsis due to Staphylococcus,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
EPD_CLDT0000004164,transient ischemic attack. transient (cerebral) ischaemic attack [TIA]. TIA in huidige graviditeit. TIA. transient ischemic attack [TIA]. Transient ischemic attack (disorder). transient ischaemic attack [TIA],24,,1.0,APPROVED,EQUAL,etl,1645031057674,373503,Transient cerebral ischemia,Condition,MAPS_TO,AUTO MAPPED,etl,1645031057674,
